A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,31,1,0,20-05-2019,0.33556713,SAIDAPET  ,NAVALUR   ,I2416,31,PSG  ,0,C79038,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.335694444,SAIDAPET  ,SRP TOOLS ,I2416,15,PSG  ,0,C79039,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,42,2,0,20-05-2019,0.33587963,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79040,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,46,2,0,20-05-2019,0.336122685,SAIDAPET  ,KARAPAKKAM,I2416,23,PSG  ,0,C79041,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.336273148,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79042,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,31,1,0,20-05-2019,0.336423611,SAIDAPET  ,NAVALUR   ,I2416,31,PSG  ,0,C79043,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,11,1,0,20-05-2019,0.336608796,SAIDAPET  ,ANNA UNIVE,I2416,11,MST  ,0,C79044,3,11,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.33681713,SAIDAPET  ,SRP TOOLS ,I2416,15,PSG  ,0,C79045,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.337118056,SAIDAPET  ,KANDANCHAV,I2416,17,PSG  ,0,C79046,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.337256944,SAIDAPET  ,KARAPAKKAM,I2416,23,PSG  ,0,C79047,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.3378125,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79048,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.337928241,SAIDAPET  ,KARAPAKKAM,I2416,23,PSG  ,0,C79049,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.338043981,SAIDAPET  ,THORAIPAKK,I2416,19,PSG  ,0,C79050,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,25,1,0,20-05-2019,0.338252315,SAIDAPET  ,SHOZHINGAN,I2416,25,PSG  ,0,C79051,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.338344907,SAIDAPET  ,SRP TOOLS ,I2416,15,PSG  ,0,C79052,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,25,1,0,20-05-2019,0.338449074,SAIDAPET  ,SHOZHINGAN,I2416,25,PSG  ,0,C79053,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
